Air Temperature,CO2 Flux
292.55,1.3624
289.827,1.91816
289.233,-1.76304
288.363,1.44778
288.418,1.60369
288.259,15.4376
291.651,-7.81503
292.426,1.2125
295.639,9.07985
297.607,4.82216
297.447,0.802827
296.332,2.82251
295.438,1.2559
295.302,14.3261
298.726,-9.46517
296.338,0.852357
291.998,0.303454
288.128,1.73385
286.284,1.09313
285.254,1.52211
283.162,6.85243
282.445,1.39523
282.419,1.15357
283.826,1.55125
286.501,3.00216
290.053,3.02168
290.511,-0.199082
291.094,-0.943711
294.313,9.04532
292.161,13.9195
291.372,8.02675
292.01,6.88485
291.563,5.70644
292.196,11.2149
298.478,14.3497
292.399,10.9069
292.403,4.43881
292.696,9.26758
293.142,9.00463
292.64,10.3208
293.82,-3.29827
292.887,14.5283
293.115,-8.10264
292.992,13.8315
292.603,4.42508
291.407,3.82276
295.18,17.2297
296.779,8.22054
293.741,14.5234
293.859,6.02
292.745,3.64258
293.017,2.89885
293.625,3.93032
294.071,3.67906
294.039,4.34275
293.893,3.62648
294.194,4.2434
294.274,4.79812
294.2,10.387
294.809,1.44153
295.656,-2.09809
295.696,-8.12884
295.283,-10.4572
292.681,-3.36145
292.135,-1.57115
292.38,-1.04826
292.653,-1.45672
292.515,-1.23593
292.304,-0.356991
291.841,0.34539
291.738,-0.17922
291.423,1.02118
291.267,1.41677
291.386,-13.0264
291.316,15.1628
290.592,5.51E-02
289.798,1.50182
289.333,1.53591
289.481,1.33305
289.151,0.922465
288.059,-0.211776
287.853,-6.08332
288.802,-7.28958
289.22,-0.249704
289.647,-0.270246
290.624,1.28929
289.947,2.24704
289.937,1.35197
289.483,0.564191
289.105,2.7721
289.106,0.993552
288.331,-0.894345
289.292,-2.04771
287.688,0.297559
289.117,2.00958
289.68,1.136
288.448,1.79647
286.524,4.15387
286.999,5.48468
291.493,0.391392
291.046,9.42E-02
291.349,-0.449295
291.775,-0.557681
291.735,-0.845031
292.453,-1.68192
292.928,-1.09489
293.263,-1.34733
292.922,-1.19477
293.468,-1.25559
293.601,-1.5156
293.706,-1.68909
292.999,-0.499335
292.531,8.68E-02
292.459,-1.94E-02
292.195,0.484874
291.802,1.32342
296.804,-6.11186
299.315,6.42065
300.893,-3.5808
300.591,-0.409572
299.02,4.19257
294.043,2.98595
291.62,2.89614
291.61,2.41537
291.661,1.98578
291.847,1.99853
291.388,0.78904
291.516,2.9297
291.981,1.95939
292.104,1.62849
292.127,1.59981
292.179,1.51368
291.887,0.827612
292.011,2.00727
292.144,1.43094
292.258,0.708984
292.022,0.708274
291.804,1.2102
291.58,1.14967
291.292,1.15156
291.314,1.1556
291.335,1.27766
291.268,1.47975
291.3,0.596759
291.264,1.56812
292.06,-7.78752
290.762,1.68422
291.848,2.61079
291.501,17.3577
295.394,19.6774
292.622,1.18113
291.381,1.22333
290.276,1.48006
290.564,1.1528
290.146,1.54247
290.082,1.62862
289.976,1.88416
290.069,0.264217
290.183,0.850777
289.929,1.03944
289.946,2.22407
289.732,2.51228
289.776,2.06031
289.998,1.541
289.817,1.73773
289.954,1.66212
290.112,0.443028
290.11,-0.848609
290.394,-0.537841
290.984,2.37671
291.005,0.708484
291.286,-0.22529
291.762,-0.916111
291.788,3.61E-02
291.603,-0.558996
291.779,0.235803
291.904,0.694822
291.63,1.50601
291.611,0.729851
291.533,0.918779
291.259,1.11836
290.865,0.395523
289.639,0.661911
288.59,0.94109
287.905,0.781027
287.023,1.71071
287.048,1.21365
287.169,1.03545
287.584,1.43009
287.759,1.21956
287.908,0.422232
288.082,1.31972
288.081,0.42031
288.099,1.50814
288.037,1.8244
288.092,1.74677
288.142,1.01636
288.182,0.580243
287.775,0.764441
287.334,1.37979
287.288,1.64495
287.169,0.83698
287.006,1.12351
287.091,1.05108
287.447,0.772751
287.441,0.87731
287.627,0.949192
287.72,1.67152
287.554,2.16495
287.753,2.51343
288.085,1.70248
288.542,1.53193
289.406,2.3092
290.239,1.20609
290.417,0.921433
291.503,0.542999
292.206,1.0744
292.087,0.958499
292.021,-2.8813
292.379,2.53723
292.152,0.888809
292.704,0.251135
292.818,-0.321834
293.16,-5.15E-03
292.937,0.400936
292.698,0.66536
292.058,0.38189
291.091,9.63E-02
289.866,0.850952
289.522,0.808969
288.535,0.631267
287.404,-0.342765
286.933,-0.578723
286.815,2.99633
286.696,0.535098
287.087,0.211674
287.647,0.844184
287.48,1.2332
287.092,0.731644
287.416,2.6034
286.818,-2.66307
285.804,4.54253
286.966,2.6996
287.34,9.04763
286.318,0.573372
286.496,1.63202
286.546,1.50398
286.679,5.71435
287.481,3.64009
286.888,0.693421
287.113,1.87266
286.329,1.78488
286.363,2.22263
286.628,2.31606
287.969,1.58299
288.857,0.923292
290.171,1.45408
290.896,0.96005
291.175,0.746537
291.474,-9.24E-02
293.012,0.345472
293.645,0.651648
293.712,0.639876
293.912,0.355478
294.443,0.544774
294.394,0.599929
293.787,0.429135
293.458,0.57429
293.468,0.149414
293.077,0.103939
292.272,0.729028
291.527,0.865562
290.942,1.10573
290.504,0.633282
289.589,0.797821
288.683,-0.30378
288.624,1.85721
289.368,0.973363
290.117,1.72319
289.909,1.14887
290.19,1.38926
289.305,1.02263
288.9,1.31395
289.575,1.50771
289.749,1.46292
289.851,1.36983
289.661,1.45781
288.971,1.09662
289.167,1.03334
289.053,1.19684
288.661,0.751996
288.851,1.62994
289.121,1.4063
288.804,1.25405
288.613,1.62974
288.596,0.850567
288.974,1.08445
289.255,0.768316
288.927,1.85963
289.167,2.17958
288.978,2.05655
289.316,1.5742
289.432,1.90611
290.046,-3.0472
290.376,4.66135
289.913,1.7278
290.427,0.644279
290.818,1.36299
291.827,0.423485
292.321,0.772037
292.223,1.27703
292.275,1.0604
293.477,0.523304
294.349,0.760469
292.927,1.33022
292.498,0.81526
292.438,0.76113
292.454,0.793428
291.748,-0.230427
290.345,-1.66056
289.102,0.744085
288.852,1.89257
289.592,2.03961
289.874,1.04363
290.333,1.13111
289.664,0.839921
289.002,1.09964
288.249,0.449392
287.126,1.66469
285.542,0.574542
285.328,-0.297145
286.348,0.527066
285.71,1.03911
285.585,1.05444
285.377,2.08871
284.404,-4.81711
284.618,1.59743
285.018,2.04704
284.731,0.954198
288.131,-0.658312
287.978,0.946628
288.056,1.37428
287.94,1.41939
287.792,2.2066
287.61,2.34196
286.863,1.84495
285.589,1.37035
287.471,1.4996
288.592,1.08171
289.052,0.959812
288.879,0.776455
289.294,0.304485
289.404,0.487197
289.677,0.107058
289.763,0.423339
289.907,6.99E-02
290.422,-0.340212
290.425,0.422754
290.626,0.269909
290.908,3.12E-02
290.67,0.514228
290.539,0.64472
290.288,-0.211755
289.826,0.473114
289.427,0.627747
289.136,0.664963
288.992,0.490167
289.011,1.08528
288.963,1.1626
288.918,1.28391
288.918,0.828531
283.757,-2.966
282.846,0.161555
283.44,10.5486
283.888,0.315674
283.889,1.01453
284.039,0.592246
283.422,1.07746
286.468,2.44289
292.262,4.08E-02
292.989,-0.697369
291.612,1.4611
299.696,10.8662
300.802,1.22239
299.981,0.578061
299.278,0.846869
301.276,5.18379
303.822,-1.86999
300.905,-7.50475
294.425,2.10217
292.193,2.52253
291.783,1.41972
291.519,1.74598
291.412,2.08761
291.093,1.69715
291.005,1.51927
290.823,1.38448
291.086,1.65979
290.823,1.01337
290.571,0.319612
289.893,0.572677
289.836,1.57887
288.559,2.79187
287.338,3.69949
286.767,-0.95177
285.937,-5.73678
285.185,-1.47143
284.492,-0.654757
284.478,1.4325
285.315,1.57959
286.397,0.414894
286.238,1.30196
286.281,0.967118
284.852,3.49716
288.672,4.21492
289.003,2.09679
290.394,2.16136
290.621,2.08633
290.886,2.98784
294.191,2.83955
294.679,-0.980738
294.018,0.506612
292.323,6.29E-02
292.44,-8.09E-02
292.204,-0.379357
292.274,-0.815319
292.554,-0.489112
292.712,-0.210542
292.858,-0.359612
292.996,-0.61689
293.322,0.121128
293,0.198347
292.975,0.114109
292.491,0.524048
292.227,-0.307821
291.635,0.482615
290.002,0.616997
289.416,1.29612
289.428,0.595653
290.016,0.175416
289.084,0.770342
289.963,1.04045
288.391,0.56834
285.965,2.44706
285.562,-0.963787
285.099,-2.11103
285.304,-2.77342
285.431,-8.74429
286.588,1.07567
287.081,-5.96728
286.324,0.756596
286.942,-0.982005
287.39,1.45503
287.214,1.7966
286.914,1.1375
286.905,1.03521
285.59,3.35E-03
283.868,1.7564
284.013,0.504107
284.684,3.55292
284.156,-0.541647
283.785,0.597602
285.591,-1.76959
286.205,2.77694
284.49,1.40762
286.518,2.87416
289.258,0.78762
290.373,0.189899
291.227,-0.14743
291.963,-0.71408
292.414,-0.443079
292.682,-1.24697
292.366,-0.686637
292.569,-1.20441
293.226,-1.24519
293.291,-1.39406
293.123,-0.627017
292.407,-0.643096
292.319,-0.64417
291.993,0.111038
291.525,0.474371
290.877,1.05091
290.645,1.37087
290.266,1.33184
289.501,1.11434
289.309,1.28265
288.546,1.05345
288.223,1.07973
288.113,1.32659
286.745,-2.86282
282.892,4.62064
282.309,-2.37102
281.365,2.9783
281.096,1.95966
279.715,-0.415413
280.697,2.34934
290.335,-4.54288
293.111,-4.45202
293.656,-6.09568
293.95,-4.44203
292.425,-3.28913
293.841,-2.31808
293.23,-6.31209
293.214,-8.35594
292.751,-4.3674
292.337,0.268536
290.379,0.267538
290.876,-0.170481
291.663,-0.106723
291.668,1.71867
291.927,1.33942
292.223,9.21E-03
292.253,0.541648
291.814,-7.44E-02
291.114,2.17E-02
290.2,9.90E-02
288.006,0.119008
286.337,0.334068
284.603,0.391363
283.607,0.398118
283.415,-2.22273
284.499,-0.605932
285.312,1.115
285.441,1.07636
285.333,0.908508
285.153,0.28643
285.114,-2.13E-04
284.709,1.00526
284.432,0.873875
284.367,6.03E-02
284.75,0.699782
284.393,0.46837
284.697,0.650394
284.781,1.18314
284.563,1.37985
284.501,1.31128
284.09,1.0126
284.048,-2.72405
281.727,-0.121452
280.765,0.799009
279.776,0.66493
281.207,1.4904
282.874,1.75927
282.933,1.55579
283.448,1.49991
284.531,1.71456
285.527,1.16411
285.757,0.405137
286.993,3.99E-02
287.736,5.66E-02
288.956,-1.53E-02
289.504,-0.168171
290.424,0.444009
291.652,1.61E-02
291.852,-0.612332
291.045,-0.17472
292.072,-1.26246
292.019,-1.17784
293.286,0.141308
293.342,0.570315
292.312,6.80E-02
290.863,0.470583
289.698,0.885118
289.226,0.787791
289.499,0.81107
289.515,0.790014
289.198,0.790787
288.777,0.698876
288.241,0.798657
287.822,0.767733
287.686,0.857892
288.162,0.922792
288.495,1.14655
288.208,0.74895
287.623,0.744967
287.374,0.835474
287.423,1.14615
287.222,0.948461
287.274,0.884166
287.451,0.918962
287.459,1.20986
287.537,0.867967
287.293,0.645128
287.254,0.574419
287.728,0.934739
287.385,0.589547
287.278,0.458248
287.898,1.127
288.364,0.485567
288.327,1.39503
288.482,1.44777
289.012,1.32078
289.95,1.65491
291.434,1.65102
291.401,1.54749
291.212,-0.811639
291.347,0.874252
290.957,0.635279
291.525,1.35793
292.154,1.00081
293.145,0.664103
293.476,0.239962
293.937,0.518291
294.154,0.955045
293.787,1.25092
293.697,0.929896
293.908,1.1712
293.498,1.15565
293.232,0.821209
292.801,0.650014
292.469,0.135505
292.023,1.12388
291.909,0.419075
291.684,0.720051
291.745,0.662871
291.847,0.733108
291.767,0.682743
291.726,0.599876
291.643,0.437525
291.449,0.417145
291.453,0.933686
291.355,0.656583
290.952,0.539718
291.021,0.963473
291.351,0.809029
291.928,0.978146
291.964,1.02043
291.736,0.927562
291.413,0.57913
291.165,0.810266
290.89,0.91513
289.609,0.292142
288.192,0.709493
287.481,1.97802
288.009,0.666292
288.116,1.40137
287.996,0.734879
287.812,1.85168
287.775,1.67405
287.427,1.45723
287.165,0.784953
288.308,0.891371
290.895,0.77997
292.095,0.84261
293.213,0.623043
293.901,0.786122
294.441,0.280397
294.807,0.309124
294.577,0.182936
294.147,0.158353
293.621,0.736032
293.709,0.53968
294.011,0.411243
293.717,1.04048
293.657,1.21695
293.243,1.1574
293.316,0.305838
293.079,0.677342
292.287,0.563488
291.685,0.662404
291.921,1.15657
292.117,1.09517
292.503,1.13993
292.453,0.924817
291.934,1.12609
291.193,0.907088
290.865,0.242031
291.1,-0.114323
292.318,-11.4039
295.613,-7.70637
296.5,-0.751693
293.417,0.882751
292.294,1.32407
295.068,-6.08206
293.665,-9.87257
293.522,0.483143
292.298,1.88945
290.782,0.394787
290.346,-1.42987
290.106,0.667085
290.104,1.00563
290.905,9.26443
290.304,10.2648
289.541,3.32262
289.675,-0.782067
289.342,3.83488
289.556,1.57371
290.189,5.9342
294.25,14.7613
291.266,1.16896
291.306,1.64796
291.625,1.1331
291.629,2.39571
294.499,0.425986
293.841,0.583432
291.78,1.31865
290.586,0.565292
290.156,0.880363
290.156,0.917133
290.123,0.878322
290.267,0.668765
290.34,1.26919
290.104,0.994688
290.371,1.56501
290.195,0.959182
289.857,1.06596
290.219,1.00849
290.735,3.86263
290.272,2.29638
289.706,0.688247
289.718,0.730373
290.327,0.520006
291.227,0.162049
291.773,12.3069
298.021,-13.4217
293.645,1.24988
289.842,0.932802
289.947,2.06E-02
289.752,1.05331
289.778,1.75179
289.685,0.815111
290.165,0.315228
290.178,0.40805
290.184,0.752013
290.093,0.847124
289.916,-0.641402
289.804,0.640993
289.736,0.275494
289.903,-0.857693
289.806,0.166601
289.467,0.230623
289.2,0.456748
289.392,0.955186
289.477,0.850256
289.48,0.835776
289.518,0.790388
289.388,0.635978
289.611,0.405798
289.457,0.65713
289.282,0.180707
289.455,-0.621015
289.29,-0.479665
289.421,0.62998
289.719,2.23784
289.746,8.83638
289.239,1.83663
289.325,1.20162
289.475,1.14065
289.616,0.712192
290.951,16.2733
290.26,-0.796376
290.275,1.3494
290.168,1.33318
290.17,1.4606
290.194,1.18806
290.174,2.42526
290.025,2.26987
290.029,2.27564
290.22,0.933872
290.542,1.32502
290.635,1.12667
291.19,0.216649
291.543,-0.105279
289.73,0.955949
289.606,1.08201
289.579,0.85731
289.462,0.958227
289.522,0.805579
288.416,0.575768
288.12,0.796048
288.309,1.20188
288.72,0.505614
288.415,0.728055
288.427,0.470912
288.999,0.605495
289.063,0.853441
289.085,1.11997
289.134,0.876612
289.064,0.869309
288.994,0.853507
288.595,0.535305
288.318,0.882891
288.146,0.532306
286.535,0.567233
285.155,0.806853
284.527,0.668141
284.701,0.904513
284.611,0.56203
284.697,0.425994
284.437,1.62419
283.97,1.67051
284.052,1.223
284.221,1.06607
285.956,1.23671
287.394,1.29803
288.499,1.11168
289.034,0.756073
289.667,0.365952
290.045,0.588958
290.433,-0.219991
290.304,-0.171414
290.421,-0.206096
290.564,-0.324364
290.898,-0.946473
290.85,-9.15E-02
290.834,0.205585
290.769,0.301223
290.727,0.469683
290.405,-0.153975
289.707,0.360823
289.39,0.453481
287.901,0.311879
286.824,0.61403
286.275,1.9297
285.921,0.552648
285.99,0.645034
285.874,0.543226
285.457,0.9331
285.402,1.30492
285.088,0.741464
284.809,1.09624
284.629,2.51744
284.168,0.426585
283.497,-0.236411
282.922,3.42975
282.725,-1.0571
281.364,1.09462
281.867,1.46509
280.857,3.8526
280.677,-0.41854
280.356,-8.18377
280.078,-3.37657
280.681,2.78794
280.872,1.03157
282.005,1.80233
284.436,1.62196
284.749,0.389625
286.198,2.09886
286.245,0.867531
287.573,2.2493
288.286,0.949006
288.325,0.46905
288.333,0.83616
288.662,0.320275
289.572,0.931362
289.432,0.197854
289.595,0.571247
289.864,0.189408
289.862,0.28465
289.559,0.525563
289.139,4.12E-03
287.587,0.23943
285.93,0.874694
286.102,0.497272
285.239,0.343785
283.769,0.657199
283.227,0.355014
282.506,2.09152
282.012,1.15917
282.021,-3.85051
280.717,1.87455
280.989,0.259476
281.109,-0.763143
280.639,1.12181
280.356,-1.02719
281.127,4.6043
280.992,5.07634
280.268,4.23883
280.056,-0.616789
279.336,4.06706
278.742,0.387638
278.723,-3.17E-02
278.487,-3.1419
287.4,-7.5214
290.158,1.2181
291.96,-5.80E-02
290.414,10.9825
289.344,1.23193
289.045,1.99538
288.967,7.96312
288.224,0.846186
287.618,0.452624
286.958,1.22971
288.183,1.18053
288.864,1.99907
289.794,0.356089
289.947,0.918058
289.423,8.81E-02
288.618,0.161355
287.386,0.118182
285.447,0.250336
284.315,-1.97277
282.351,2.3841
282.107,-0.907296
281.207,1.27635
280.53,1.8037
280.914,0.252936
280.776,1.49442
280.265,1.83557
280.264,1.30667
279.967,7.57E-02
279.578,1.59715
279.789,1.81129
294.474,0.695768
293.344,0.729509
292.297,1.65007
291.127,1.03526
290.61,1.10441
290.067,0.122263
289.147,0.551287
288.714,1.08719
288.509,1.14068
288.108,2.00035
290.254,0.788391
291.723,0.614572
291.603,11.724
288.509,0.720371
290.563,1.75346
292.46,1.51152
290.012,0.475427
292.164,0.371772
289.909,0.402907
289.624,1.30631
288.321,1.33386
288.215,1.26401
289.401,0.750643
290.772,0.692383
291.539,0.549955
292.646,0.838481
293.998,1.38578
293.979,0.789156
293.189,0.884294
293.297,0.927714
293.478,0.865168
293.023,1.18417
292.549,-7.63E-02
292.045,0.421187
291.688,0.804912
291.809,0.772942
290.689,-7.73E-02
289.49,0.843901
289.576,0.372635
287.945,0.73941
287.923,0.660083
287.667,0.54222
287.099,0.468436
286.625,0.679611
286.604,0.966937
286.159,0.693885
285.681,1.17537
285.956,1.10538
285.568,0.468312
284.888,0.754423
285.032,1.08607
285.43,1.32206
285.134,0.903909
285.815,0.845064
286.994,0.780609
287.089,0.610474
286.936,0.794314
287.128,0.777383
286.761,0.598872
286.336,0.493385
286.503,0.858481
287.354,3.83483
289.528,1.91906
289.514,1.96248
289.328,0.69278
289.257,1.63941
290.296,1.27863
291.06,1.22535
291.843,1.23439
292.337,1.39116
292.852,1.1127
293.085,1.43078
294.052,1.35531
294.291,1.39208
294.683,0.959243
294.97,1.29258
295.201,1.2818
295.248,1.22588
294.855,1.85478
294.281,1.70499
294.027,1.00282
293.292,0.342037
292.837,1.07011
292.621,0.827997
292.031,0.806364
292.111,1.50021
292.158,1.43937
291.378,0.501751
291.049,3.08616
289.255,1.4426
289.541,0.755327
289.469,0.386825
289.811,0.766872
289.874,-0.263756
290.023,-0.918885
290.048,0.44098
289.841,0.631429
290.31,1.67814
290.385,2.00505
290.245,1.86718
290.082,1.32926
289.941,1.41828
289.779,1.04792
288.898,0.453952
287.646,0.508298
287.197,0.943041
287.393,0.822691
287.629,0.926252
287.552,0.649796
286.258,1.27105
286.618,1.93785
287.151,1.5141
287.558,1.50499
288.606,0.917203
289.548,0.473027
290.234,0.257378
290.751,0.127162
291.191,-0.184159
291.675,-0.111037
291.501,0.160278
292.085,-0.242569
292.273,-2.50E-02
292.662,-0.28736
293.312,-0.622196
292.947,-2.83E-02
292.597,0.927188
292.777,0.456503
292.165,1.70333
291.943,0.515298
291.547,0.528097
291.346,0.671069
291.014,0.789868
290.84,0.726439
290.821,0.425328
290.944,0.469445
290.89,0.484782
290.814,0.616458
290.705,0.231342
290.688,0.389752
290.43,0.369701
290.296,0.458253
289.977,1.265
290.64,0.76302
290.726,0.546787
290.824,0.579214
290.757,0.57986
290.536,0.740095
290.179,0.773892
290.016,0.711936
289.462,0.815071
289.403,0.594337
289.267,0.746215
289.081,0.513772
289.015,0.816645
288.93,0.829432
289.907,-5.11E-02
290.193,0.326669
290.184,-2.42147
295.879,-0.415031
294.961,0.75344
294.385,1.26375
292.73,1.49021
290.346,1.41979
290.627,1.60536
291.377,0.808994
291.528,2.17719
291.841,1.83386
287.732,0.774545
288.664,-0.132725
288.865,0.804855
289.124,0.560639
289.149,2.20757
289.507,2.57518
286.934,4.92846
287.628,5.60097
291.427,1.80825
291.639,2.07818
291.986,0.557505
292.158,0.397843
293.382,0.352471
290.014,3.6946
290.738,3.19317
291.106,-6.70835
291.58,-4.75635
293.398,-0.304526
293.874,-0.67803
289.59,2.27982
290.067,1.69606
289.921,7.56E-02
291.128,-0.421592
289.257,0.924972
289.715,0.230439
289.751,1.59291
290.345,1.40429
290.389,0.225347
291.051,-0.778962
290.24,-0.351804
290.361,-0.25869
287.781,0.738395
288.715,0.275975
291.601,0.704266
292.695,0.87303
295.03,1.11507
295.596,1.31316
293.205,-0.603421
294.023,-1.40723
293.903,-0.269788
294.69,-0.324014
290.256,1.01494
291.247,0.961818
290.407,-1.65372
290.825,-2.04071
290.989,-1.8568
291.31,9.86787
289.84,0.737504
290.087,4.63E-02
290.003,-1.14295
290.295,-1.0837
289.336,0.159331
290.065,0.16555
289.435,0.927957
289.939,0.573815
289.171,1.18134
290.758,0.235487
293.954,0.621778
294.362,1.21008
294.884,0.322383
294.52,0.222789
301.345,1.03528
302.385,1.23475
298.009,0.147248
298.673,0.164734
291.174,0.572924
291.619,-0.255897
290.979,-0.900199
290.864,-1.09202
291.888,-1.79706
292.066,-2.64666
291.552,-1.04222
291.856,-1.6882
291.506,-3.24137
291.965,-4.22883
298.959,-3.00969
299.87,-3.02447
300.402,-2.44805
300.591,-1.59119
300.03,-0.936046
296.038,2.46864
295.463,2.71585
294.489,4.60287
294.341,4.94703
293.039,4.00383
292.842,2.29225
292.131,0.755777
291.092,0.990929
292.847,-6.05825
292.754,-3.47069
294.471,-5.92466
294.149,-4.75213
291.382,0.687778
290.486,0.461352
290.685,1.05603
291.282,0.642578
297.07,2.44949
297.374,2.50509
297.806,0.989948
297.721,2.26009
297.746,-1.20117
297.452,-0.656572
296.2,-1.67715
296.373,-2.14257
296.114,5.36107
295.809,4.29384
294.197,3.70082
293.971,3.14608
291.745,0.989999
291.609,0.718305
290.482,1.78673
290.293,2.53096
291.677,-4.26122
292.086,-6.09468
292.937,-7.18829
292.48,-8.39585
289.743,-0.627368
288.213,1.87457
287.299,0.741467
286.516,0.766538
290.295,1.48566
289.125,1.99153
291.594,-2.69492
291.827,-3.14236
292.708,-3.7993
292.388,-2.93351
290.559,1.17194
290.567,1.18619
289.414,0.908961
289.469,0.783793
283.031,1.51744
282.178,1.12417
280.78,-2.37193
281.623,5.22401
293.076,-3.01816
293.4,-4.53513
293.382,-2.32592
293.144,-2.78676
290.582,2.40763
290.62,1.33081
287.733,0.853498
287.035,0.977092
302.305,-1.26E-02
292.489,-1.16306
292.718,-1.52547
293.421,0.583741
293.149,1.45354
291.349,1.44111
291.537,1.126
291.775,1.90445
291.47,1.81826
290.876,1.58701
290.621,1.54567
292.343,-2.96307
292.379,-2.26932
295.697,-1.89487
296.013,-2.28219
295.789,0.130591
295.417,1.4491
293.139,1.77722
293.138,1.54562
292.55,1.88899
292.193,2.50681
291.71,1.65073
291.856,1.52139
293.082,0.151111
293.055,1.72707
294.231,4.45001
294.166,-5.96769
292.337,0.437701
292.243,2.14354
293.912,9.63614
294.606,0.352457
287.37,1.14493
288.123,2.00688
289.877,-2.89581
289.657,-3.17172
290.887,-5.47044
291.496,-7.06322
290.122,-0.597848
289.923,0.158515
289.067,2.01046
288.741,1.2546
287.001,0.831361
285.417,5.42273
285.044,0.678068
284.23,1.63594
289.944,-2.76065
290.683,-3.09227
292.332,-3.85009
292.399,-4.59466
290.965,-0.557394
290.611,0.319721
287.891,1.95432
287.544,1.60215
281.841,2.68869
282.038,-4.55271
281.671,6.49117
291.648,-1.16071
292.124,-2.61129
296.749,-1.36288
297.032,-1.27992
297.296,1.00019
294.137,0.675947
290.164,1.27203
289.547,1.26296
288.479,1.17238
288.003,0.888741
285.38,0.558164
284.381,1.11298
294.907,-1.89287
296.298,-2.42549
298.296,-2.23161
298.177,-1.53124
294.639,-1.53354
294.356,1.65907
289.355,3.32389
290.076,-4.70014
290.165,-1.35771
290.347,-0.314147
289.126,0.48461
288.574,-2.31285
294.172,-2.44589
294.554,-2.758
297.389,-5.13335
298.008,-6.31624
295.339,-0.104215
294.739,2.52621
298.867,1.09834
299.577,-3.25624
294.333,-0.610807
294.176,0.299114
296.199,-2.60567
296.37,-2.57126
294.088,1.3074
293.687,1.95165
292.909,2.36454
293.567,1.93371
293.952,-1.6334
290.64,2.14098
291.513,19.7611
292.133,-0.837382
292.503,-1.80663
299.132,-1.25756
298.381,-1.52382
295.69,1.50795
296.001,3.31006
294.356,1.42918
294.286,3.14489
295.987,3.34307
294.299,2.03527
291.639,3.27107
291.347,4.28148
293.667,-1.43206
293.98,-4.49246
293.365,-3.87269
293.843,-5.14959
292.024,1.2346
292.507,1.38547
291.318,-0.746
291.337,0.30337
290.886,19.7201
290.744,5.9564
291.535,5.9848
292.423,-2.98224
292.746,-3.29833
292.915,-0.865486
292.684,1.84688
291.185,1.40418
291.044,1.43948
291.006,1.91406
290.943,1.85922
288.475,0.93114
289.884,0.68588
293.723,-4.93099
294.607,-5.30302
298.674,-3.64254
298.877,-3.12808
297.389,1.38294
296.918,1.23863
294.828,2.8964
296.074,1.77032
299.193,16.5828
298.098,-3.87185
289.855,1.62286
292.532,-1.66273
291.616,-5.06405
292.455,-6.1739
292.49,-6.13423
292.108,-1.65533
291.871,0.488616
286.825,1.30364
285.758,1.68984
290.266,1.09698
290.037,1.0232
286.893,1.14011
286.584,1.2407
292.578,-4.74802
293.278,-3.36189
296.634,-2.95185
297.027,-1.49809
297.373,-0.202592
296.937,0.65111
291.697,0.63451
291.409,0.964572
293.231,0.344472
293.133,1.09486
293.781,1.00519
293.56,0.88957
297.41,-2.30285
298.068,-1.43094
301.333,-2.05418
300.658,-1.04675
294.788,-2.64314
294.587,0.417945
292.794,0.196052
292.52,0.593894
291.998,0.329831
291.74,0.530918
291.03,0.11683
290.542,1.38875
292.5,-6.13094
292.821,-6.03059
293.342,-6.10475
293.47,-8.12168
291.833,-2.36645
291.401,-0.747426
290.446,2.03164
290.229,0.811827
294.339,10.4257
291.485,-0.186467
287.33,1.51585
287.689,2.47615
290.213,-2.1756
290.733,-4.33113
292.452,-5.94658
292.374,-4.92359
290.992,-0.886149
290.554,0.613608
288.735,1.44637
288.238,1.61183
285.418,1.55778
286.315,1.25129
286.516,1.91046
286.911,2.32535
293.576,-2.60443
294.219,-1.8454
298,-3.36298
297.973,-2.39324
296.496,0.674227
295.221,1.73049
291.442,1.35084
291.302,1.26444
291.41,1.20083
291.282,1.41035
290.244,1.44649
290.408,2.57952
295.169,-2.97901
296.064,-2.62166
299.295,-2.59495
298.594,0.575461
294.349,0.994299
294.52,0.824071
292.929,0.314569
292.817,-2.44809
293.038,-2.55449
293.696,-2.92772
296.339,-2.43674
296.197,-2.66597
293.169,-0.256141
292.634,1.21319
286.772,0.666507
286.443,5.57001
284.305,1.26776
291.033,1.43858
289.882,1.74337
293.315,-4.85114
293.648,-4.11812
295.571,-8.5739
296.977,-13.0056
295.614,-3.35351
291.52,-0.30858
291.602,2.72961
292.323,-3.61676
292.307,-3.3411
291.978,-2.26272
291.958,-0.220841
291.614,1.43582
291.924,0.917064
291.26,1.67432
291.247,1.70446
293.818,-6.14033
294.025,-6.38883
293.862,-2.12221
293.671,-0.807104
288.219,0.882136
288.411,0.888251
287.222,-1.53259
287.124,1.48871
287.778,1.01584
290.471,0.882674
295.059,-5.72989
295.751,-5.75717
293.857,-7.76692
293.541,-5.3918
292.389,-1.3406
292.474,-0.692299
291.548,0.830992
291.317,1.16403
290.908,1.63158
290.778,1.62675
290.347,1.38861
289.866,1.83736
292.873,-5.22886
294.001,-6.71991
294.341,-5.00032
294.759,-0.140926
294.57,0.586963
294.034,1.32926
292.208,2.30692
292.153,1.89656
291.301,2.335
291.352,2.29771
290.499,1.70259
290.539,1.98785
296.753,-7.53949
297.063,-9.27907
300.832,-5.85269
300.778,-5.9718
299.262,-2.18368
298.349,-0.251589
294.356,2.55401
294.362,1.94899
294.147,2.98759
294.021,1.90611
293.431,1.15164
293.578,2.39118
