DOY,co2_flux,air_temperature,ET,ch4_flux,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
79.0,1.88042,297.787,-0.00373,-0.0255,,,,,
79.02,2.38713,297.937,-0.00264,-0.00692,,,,,
79.041,2.27996,298.024,-0.000681,0.00943,,,,,
79.062,2.23166,298.019,-0.00307,-0.00509,,,,,
79.083,1.99446,297.962,-0.00328,0.00428,,,,,
79.104,1.91314,297.837,-0.00577,-0.00466,,,,,
79.125,2.08718,297.752,-0.00586,-0.00636,,,,,
79.145,1.78809,297.638,-0.00443,0.00195,,,,,
79.166,2.16371,297.428,-0.00573,0.004,,,,,
79.187,1.54402,297.33,-0.0037,-0.00596,,,,,
79.208,1.87679,297.09,-0.00778,0.00347,,,,,
79.229,1.62757,296.737,-0.00984,-0.00141,,,,,
79.25,1.46465,296.733,-0.00476,-0.00195,,,,,
79.27,3.10074,296.271,-0.00568,-0.00405,,,,,
79.291,3.64653,295.592,-0.00595,-0.000866,,,,,
79.312,7.22945,294.343,-0.0138,-0.00809,,,,,
79.333,4.65999,294.043,-0.00767,-0.000234,,,,,
79.354,2.34724,295.752,0.00201,-0.00489,,,,,
79.374,-1.60351,298.313,0.0412,0.00897,,,,,
79.395,-4.275,299.22,0.0873,0.000433,,,,,
79.416,-4.3639,300.077,0.0927,-0.00101,,,,,
79.437,-5.94338,300.712,0.127292,0.00767,,,,,
79.458,-6.40712,301.324,0.148381,0.00374,,,,,
79.479,-6.54754,301.966,0.176333,0.00805,,,,,
79.499,-5.45462,302.379,0.165799,0.00674,,,,,
79.52,-5.45995,302.814,0.1818,-0.0325,,,,,
79.541,-4.94692,302.894,0.17141,-0.0338,,,,,
79.562,-4.63715,303.178,0.164542,0.00378,,,,,
79.583,-3.21773,302.476,0.113951,0.021,,,,,
79.604,-3.04646,302.641,0.112259,-0.0216,,,,,
79.624,-4.67849,303.732,0.162285,-0.0308,,,,,
79.645,-5.15733,303.546,0.15822,-0.0348,,,,,
79.666,-2.629,302.742,0.105255,-0.0215,,,,,
79.687,-1.73797,302.345,0.0871,-0.0236,,,,,
79.708,-1.79469,301.974,0.0897,0.0292,,,,,
79.729,-0.786047,301.544,0.0628,0.026,,,,,
79.749,0.247031,300.91,0.0489,-0.00484,,,,,
79.77,1.19596,300.388,0.0247,0.15369,,,,,
79.791,0.427016,299.694,0.0138,-0.162,,,,,
79.812,1.24069,299.097,0.00126,0.0474,,,,,
79.833,1.89656,298.643,-0.00372,0.0303,,,,,
79.854,1.55691,298.561,-0.000231,0.0191,,,,,
79.874,1.53495,299.074,0.0109,-0.0438,,,,,
79.895,1.37559,299.013,0.00673,-0.0339,,,,,
79.916,1.79553,298.875,0.00336,-0.106735,,,,,
79.937,1.69559,298.72,0.000723,-0.072,,,,,
79.958,1.76758,298.568,-0.00335,0.158481,,,,,
79.979,1.76104,298.561,-0.00272,-0.0555,,,,,
80.0,1.60473,298.505,-0.00583,0.00561,,,,,
80.02,1.9234,298.617,-0.00275,0.0529,,,,,
80.041,1.64088,298.514,-0.00505,0.0366,,,,,
80.062,1.70049,298.396,-0.00734,-0.318407,,,,,
80.083,1.79984,298.445,-0.00751,-0.171492,,,,,
80.104,1.71318,298.506,-0.00586,0.0178,,,,,
80.125,1.77972,298.756,-0.0076,-0.0118,,,,,
80.145,2.08812,298.876,-0.00893,-0.00836,,,,,
80.166,2.20773,299.031,-0.00452,-0.00346,,,,,
80.187,1.82156,299.505,0.00458,0.00979,,,,,
80.208,1.72375,299.406,-0.00267,0.00805,,,,,
80.229,1.29612,298.384,-0.0162,-0.00625,,,,,
80.27,3.32971,299.761,0.00785,0.0155,,,,,
80.374,1.22077,300.448,0.0266,0.0648,,,,,
80.395,-0.0234,300.705,0.0309,-0.0971,,,,,
80.416,-3.59962,301.269,0.0679,-0.0117,,,,,
80.437,-7.3687,301.949,0.124894,0.00269,,,,,
80.458,-4.81711,302.189,0.0947,-0.00215,,,,,
80.479,-3.00294,301.826,0.0675,0.0117,,,,,
80.499,-3.29199,302.162,0.0753,-0.0276,,,,,
80.52,16.494,302.135,-0.0255,0.00637,,,,,
80.541,-5.33004,302.234,0.132087,0.00441,,,,,
80.562,-6.99958,303.774,0.19343,-0.00748,,,,,
80.583,-5.32013,303.783,0.14984,-0.0085,,,,,
80.604,-3.08434,303.629,0.103881,0.00968,,,,,
80.624,-0.863068,303.558,0.0846,-0.00162,,,,,
80.645,-0.120005,302.889,0.0483,-0.00677,,,,,
80.666,-3.47969,304.044,0.128847,0.00739,,,,,
80.687,0.235051,303.101,0.167182,-0.00365,,,,,
80.708,2.24296,301.972,0.125016,0.00554,,,,,
80.729,1.04629,301.829,0.0314,0.00215,,,,,
80.749,0.155411,301.79,-0.0254,0.039,,,,,
80.77,-6.6924,300.433,0.0417,-0.0054,,,,,
80.791,10.6333,299.044,0.0594,0.00345,,,,,
80.833,1.4257,299.658,0.12952,0.00513,,,,,
80.854,1.56843,299.334,0.0462,0.00492,,,,,
80.874,2.05466,299.284,0.0286,0.00306,,,,,
80.895,2.20581,299.171,0.0243,-0.0131,,,,,
80.916,2.81424,299.115,0.0369,-0.0115,,,,,
80.937,2.24535,299.269,0.0429,0.00365,,,,,
80.958,2.20843,299.39,0.046,-0.00173,,,,,
80.979,2.32322,299.4,0.0446,-0.00557,,,,,
81.0,1.87398,299.264,0.0307,-0.000605,,,,,
81.02,2.08301,299.053,0.028,-0.000763,,,,,
81.041,2.25273,298.971,0.0305,-0.00411,,,,,
81.062,2.01649,299.139,0.0309,-0.00256,,,,,
81.083,1.97878,299.202,0.0315,-0.000859,,,,,
81.104,1.92157,299.149,0.031,0.00175,,,,,
81.125,1.92847,299.161,0.0328,0.00205,,,,,
81.145,1.68821,299.045,0.0285,-0.00399,,,,,
81.166,1.80998,299.205,0.0307,0.00195,,,,,
81.187,1.81635,299.275,0.0306,0.00233,,,,,
81.208,-2.14081,298.864,0.0627,-0.00245,,,,,
81.229,1.81919,298.772,0.0309,-0.00421,,,,,
81.25,1.68901,298.535,0.018,-0.000359,,,,,
81.374,-0.559479,299.512,0.0774,0.646145,,,,,
81.395,-1.22054,299.835,0.0752,0.0209,,,,,
81.52,-2.49335,302.446,0.118585,0.127628,,,,,
81.541,-1.96306,303.07,0.124185,-0.560885,,,,,
81.562,-2.09828,302.823,0.107458,-0.0116,,,,,
81.624,-0.409924,303.405,0.0663,0.642643,,,,,
81.645,-1.37995,304.171,0.0849,0.155401,,,,,
81.666,-1.86801,303.049,0.117968,0.475096,,,,,
81.687,-1.04466,301.927,0.0605,0.166819,,,,,
81.708,0.704878,301.592,0.0375,-0.197151,,,,,
81.729,1.91883,301.202,0.0594,0.293607,,,,,
81.916,2.45844,306.636,0.00784,-0.00972,,,,,
81.958,2.18815,300.893,0.0163,-0.291209,,,,,
81.979,2.09277,299.66,-0.00234,0.326011,,,,,
82.125,-3.28477,303.036,0.0017,-0.0465,,,,,
82.166,2.12131,301.195,0.00182,0.426485,,,,,
82.187,3.45598,300.875,0.0011,0.396852,,,,,
82.229,3.01879,299.925,0.00498,0.166117,,,,,
82.25,2.01753,298.385,0.0103,-0.450938,,,,,
82.27,3.85285,296.599,0.0125,0.472462,,,,,
82.291,5.28033,295.928,0.0043,0.339632,,,,,
82.312,4.55796,296.056,0.00918,-0.377868,,,,,
82.333,3.34492,296.084,0.00995,0.0129,,,,,
82.354,3.61456,296.135,0.015,0.179255,,,,,
82.395,2.60134,296.778,0.0577,0.386855,,,,,
82.437,0.410919,296.779,0.104473,0.270518,,,,,
82.562,-1.19828,298.773,0.192206,-0.312555,,,,,
82.604,-1.60035,298.198,0.203481,0.475782,,,,,
82.687,3.38087,298.42,0.126292,0.0729,,,,,
82.749,13.4349,299.449,0.0645,-0.547449,,,,,
82.812,2.89478,296.397,0.03,-0.0261,,,,,
82.833,3.02766,296.22,0.0182,-0.21696,,,,,
82.854,3.28704,296.283,0.00651,0.0177,,,,,
82.874,5.11005,296.507,0.0215,0.227566,,,,,
82.895,1.51299,296.643,0.00634,0.134337,,,,,
82.916,1.79894,296.546,0.00422,-0.0913,,,,,
83.416,7.18209,296.896,0.0666,-0.0179,,,,,
83.437,2.86504,296.736,0.166707,-0.0771,,,,,
83.458,3.88113,296.89,0.161105,0.0543,,,,,
83.479,1.87659,297.22,0.228355,0.0332,,,,,
83.499,3.39658,297.762,0.256339,-0.00457,,,,,
83.52,-2.18202,297.337,0.250664,-0.0393,,,,,
83.541,-0.842812,297.172,0.221806,-0.0326,,,,,
83.562,-1.29173,297.643,0.291758,0.453805,,,,,
83.583,11.0091,298.338,0.125011,-0.574521,,,,,
83.666,-0.0941,296.788,0.191049,-0.25966,,,,,
83.729,1.27432,296.419,0.147144,-0.266754,,,,,
83.791,2.53779,296.647,0.0961,-0.102472,,,,,
83.854,3.42187,296.658,0.0558,-0.0109,,,,,
83.874,3.19345,296.627,0.052,0.00922,,,,,
84.0,3.69955,296.268,0.0772,-0.055,,,,,
84.02,0.302925,296.83,0.0789,0.0336,,,,,
84.166,6.70308,299.519,0.0476,0.00152,,,,,
84.25,3.1097,299.94,0.0847,-0.00458,,,,,
84.27,6.21231,295.812,0.137171,0.00155,,,,,
84.291,6.26236,295.458,0.140135,0.0032,,,,,
84.312,4.54525,295.258,0.0662,-0.00196,,,,,
84.333,3.73115,295.389,0.0552,-0.00152,,,,,
84.395,6.37493,301.838,0.161926,-0.0061,,,,,
84.416,-0.0439,296.113,0.349513,-0.00292,,,,,
84.437,-0.819795,295.31,0.319106,-0.00954,,,,,
84.458,-0.898135,295.244,0.307101,-0.0167,,,,,
84.479,-4.12259,295.605,0.31584,-0.0101,,,,,
84.499,-3.49997,296.249,0.340413,-0.00557,,,,,
84.52,-5.90595,296.804,0.384121,0.00467,,,,,
84.541,-4.7033,296.881,0.360371,-0.0095,,,,,
84.562,-4.79713,296.797,0.339543,-0.000808,,,,,
84.583,-7.08372,297.011,0.321314,-0.0173,,,,,
84.604,-6.28748,297.296,0.317677,-0.0137,,,,,
84.624,-5.26691,297.196,0.305158,0.0531,,,,,
84.645,-5.3849,297.176,0.299133,-0.0163,,,,,
84.666,-5.79561,296.663,0.292468,0.00541,,,,,
84.687,-4.72544,296.356,0.286492,0.0229,,,,,
84.708,-3.91006,296.404,0.198312,0.0434,,,,,
84.729,-3.35796,296.444,0.216573,-0.0279,,,,,
84.749,-1.8742,296.214,0.20073,-0.0483,,,,,
84.77,0.524617,295.968,0.179026,-0.0138,,,,,
84.791,0.136592,295.786,0.132512,-0.100792,,,,,
84.812,2.58619,295.678,0.0822,-0.0661,,,,,
84.833,3.70901,295.717,0.119825,-0.0324,,,,,
84.854,3.46237,295.814,0.108985,-0.0331,,,,,
84.874,3.38268,295.696,0.0838,-0.0349,,,,,
84.895,3.28081,295.501,0.0737,0.0104,,,,,
84.916,2.20537,295.096,0.0266,-0.00486,,,,,
84.937,1.83036,294.533,0.0151,0.0604,,,,,
84.958,1.60188,294.678,0.0225,0.00459,,,,,
84.979,1.80533,294.823,0.0344,0.0184,,,,,
85.0,2.37339,295.008,0.0423,-0.00179,,,,,
85.02,2.17015,294.735,0.0244,0.0123,,,,,
85.041,2.22939,294.301,0.0147,-0.00155,,,,,
85.062,2.02191,294.123,0.0195,0.00575,,,,,
85.083,2.3633,293.877,0.0178,0.00888,,,,,
85.104,1.87784,293.731,0.0064,-0.00783,,,,,
85.125,2.02418,293.737,0.00779,-0.00222,,,,,
85.145,2.47576,293.629,0.00721,-0.000606,,,,,
85.166,2.77772,293.724,0.00844,0.00322,,,,,
85.187,2.50028,294.073,0.0144,0.000952,,,,,
85.208,2.06342,294.261,0.0125,0.0117,,,,,
85.229,2.26712,294.016,0.00859,-0.00424,,,,,
85.25,1.85019,293.539,-0.00166,-0.000867,,,,,
85.27,2.95376,293.081,-0.00375,-0.000718,,,,,
85.291,2.66494,292.979,-0.00415,-0.000806,,,,,
85.312,2.82338,292.962,-0.00442,-0.00121,,,,,
85.333,2.37361,293.208,0.000194,0.00203,,,,,
85.354,2.30705,292.506,0.013,-0.00904,,,,,
85.374,0.137881,293.352,0.0231,-0.00984,,,,,
85.395,-1.68322,294.542,0.0319,-0.0116,,,,,
85.416,-1.84705,295.057,0.0361,-0.0327,,,,,
85.437,-2.99512,295.768,0.0603,-0.00936,,,,,
85.458,-4.28389,296.394,0.0776,0.0368,,,,,
85.479,-7.98346,296.707,0.136132,-0.0259,,,,,
85.499,-8.99988,297.194,0.17438,-0.0422,,,,,
85.52,-6.71576,297.425,0.173002,0.0188,,,,,
85.541,-7.76216,297.859,0.23874,0.0248,,,,,
85.562,-6.4886,298.03,0.225294,0.00571,,,,,
85.583,-5.53169,298.444,0.245753,-0.0429,,,,,
85.604,-4.63251,298.928,0.223901,0.0107,,,,,
85.624,-3.64334,299.727,0.255979,0.00349,,,,,
85.645,-3.32884,299.411,0.198438,-0.0112,,,,,
85.666,-3.19224,299.121,0.19168,0.00532,,,,,
85.687,-2.70209,298.733,0.161773,-0.00262,,,,,
85.708,-3.50855,298.953,0.137856,0.00603,,,,,
85.729,-0.545633,298.79,0.104157,-0.00703,,,,,
85.749,-0.823323,298.995,0.101717,-0.00794,,,,,
85.833,1.17797,297.525,0.00764,0.240712,,,,,
85.854,-0.167887,296.25,-0.000243,0.217718,,,,,
85.874,0.201985,294.918,-0.000627,0.433938,,,,,
85.916,1.23429,294.438,-0.000353,-0.49038,,,,,
85.979,0.84998,295.811,0.00252,-0.00854,,,,,
86.0,1.33281,294.977,0.0038,0.0518,,,,,
86.02,1.22107,294.769,0.00435,0.0144,,,,,
86.041,0.934007,296.052,0.0159,0.00883,,,,,
86.062,0.887372,295.598,0.013,0.00977,,,,,
86.083,1.23544,294.607,0.00682,-0.00443,,,,,
86.104,1.37293,294.662,0.0119,-0.00213,,,,,
86.125,0.689043,294.918,0.00891,-0.00217,,,,,
86.145,0.408189,295.883,0.00551,0.00409,,,,,
86.166,1.74524,296.461,0.0155,-0.00333,,,,,
86.229,2.48191,296.267,0.051,-0.00829,,,,,
86.25,1.36736,296.208,0.0187,0.00356,,,,,
86.374,4.60707,299.955,0.0577,0.00134,,,,,
86.395,3.54059,296.059,0.0466,0.00126,,,,,
86.416,1.07124,294.873,0.0817,0.00383,,,,,
86.437,-0.771033,294.986,0.17548,0.00181,,,,,
86.458,-1.86759,295.215,0.200232,-0.00583,,,,,
86.479,-5.28129,295.899,0.281798,-0.00178,,,,,
86.499,-6.55703,296.287,0.331242,-0.0026,,,,,
86.52,-6.52516,296.265,0.295075,0.00895,,,,,
86.541,-4.5934,296.627,0.321368,0.0036,,,,,
86.562,-5.78504,296.802,0.353434,-0.00395,,,,,
86.583,-5.44079,297.052,0.305925,0.00562,,,,,
86.604,-4.00835,296.77,0.311189,0.0131,,,,,
86.624,-0.499569,295.964,0.188477,-0.0102,,,,,
86.645,-3.93913,296.295,0.249563,0.00588,,,,,
86.666,-6.34821,297.106,0.295263,0.00746,,,,,
86.687,-6.78251,297.031,0.328394,0.0279,,,,,
86.708,-5.01777,296.947,0.243445,-0.0161,,,,,
86.729,-4.08349,296.737,0.230238,0.00919,,,,,
86.749,-2.28066,296.189,0.181638,-0.0181,,,,,
86.77,-0.712328,296.067,0.170331,-0.0184,,,,,
86.791,0.224201,295.859,0.143307,-0.00136,,,,,
86.812,2.2167,295.707,0.115916,0.019,,,,,
86.833,3.24291,295.708,0.116329,-0.0293,,,,,
86.854,3.15545,295.629,0.0936,-0.0156,,,,,
86.874,2.89392,295.534,0.081,0.0214,,,,,
86.895,2.95229,295.5,0.091,0.0239,,,,,
86.916,2.55482,295.275,0.0516,0.0264,,,,,
86.937,2.3523,294.934,0.0435,0.00123,,,,,
86.958,2.04382,294.59,0.0301,0.00471,,,,,
86.979,1.5003,294.269,0.0198,-0.00668,,,,,
87.0,1.23213,294.14,0.0143,-0.00323,,,,,
87.02,1.57522,294.087,0.0218,-0.00273,,,,,
87.041,1.33791,294.093,0.0204,-0.0645,,,,,
87.062,1.46025,293.692,0.00806,-0.00252,,,,,
87.083,1.89247,293.666,0.0142,-0.00631,,,,,
87.104,1.92054,293.637,0.0149,-0.00825,,,,,
87.125,1.97889,293.468,0.0109,-0.00935,,,,,
87.145,1.91616,293.281,0.0128,-0.00262,,,,,
87.166,2.06802,293.315,0.0114,0.00219,,,,,
87.187,1.89664,293.116,0.0098,0.00439,,,,,
87.208,1.77149,293.021,0.0098,0.00284,,,,,
87.229,2.06102,293.218,0.0139,-0.0016,,,,,
87.25,2.39304,293.176,0.0183,-0.00205,,,,,
87.27,4.21455,293.145,0.0273,0.00182,,,,,
87.291,3.4821,293.06,0.0148,-0.00769,,,,,
87.312,3.55569,292.906,0.0119,0.00424,,,,,
87.333,3.30848,293.062,0.0177,-0.00314,,,,,
87.354,1.91196,293.263,0.0264,0.00118,,,,,
87.374,-0.135375,293.849,0.04,-0.00522,,,,,
87.395,-1.97748,294.193,0.0762,0.0123,,,,,
87.416,-3.99467,294.508,0.0836,-0.00984,,,,,
87.437,-5.28674,295.425,0.10639,0.00844,,,,,
87.458,-7.22212,296.174,0.15421,0.00118,,,,,
87.479,-3.48453,295.672,0.103704,0.000717,,,,,
87.52,-9.34075,296.192,0.139989,0.00602,,,,,
87.541,-11.3635,296.641,0.189491,0.0212,,,,,
87.583,-11.4489,297.675,0.232633,-0.0191,,,,,
87.604,-13.9905,296.925,0.22292,-0.00781,,,,,
87.624,-13.5414,297.358,0.245136,0.0115,,,,,
87.645,-9.83083,297.151,0.202053,-0.00949,,,,,
87.666,-9.56098,296.972,0.198165,0.0112,,,,,
87.77,-2.45317,296.523,0.0747,-0.181133,,,,,
87.854,1.69072,295.914,0.00328,0.463788,,,,,
87.874,1.31867,295.773,3.77e-05,-0.00117,,,,,
87.895,1.21296,295.616,-0.000401,-0.00227,,,,,
87.916,1.17812,295.294,-0.00126,8.71e-05,,,,,
87.937,1.50136,295.257,-0.00273,-0.000281,,,,,
87.958,1.83874,295.054,-0.00122,0.00312,,,,,
87.979,1.85075,294.862,-0.00379,-0.00219,,,,,
88.0,2.24648,295.054,0.00144,0.00591,,,,,
88.02,1.98933,295.145,0.0156,-0.00301,,,,,
88.041,1.93105,295.206,0.0281,0.00139,,,,,
88.062,1.26633,295.399,0.0344,0.0175,,,,,
88.083,1.27539,295.414,0.0323,4.76e-05,,,,,
88.104,1.62712,295.277,0.0304,-0.00309,,,,,
88.125,1.73513,295.239,-0.0128,-0.00039,,,,,
88.187,-1.46946,297.606,0.149579,0.00124,,,,,
88.208,2.65851,293.743,0.101241,-0.0012,,,,,
88.229,3.04429,293.604,0.106466,0.00199,,,,,
88.25,2.94351,293.353,0.0785,-0.00159,,,,,
88.27,4.23181,293.378,0.112832,-0.00387,,,,,
88.291,4.2288,293.345,0.121183,-0.003,,,,,
88.312,4.23433,293.282,0.11286,0.00119,,,,,
88.333,3.52895,293.063,0.0744,-0.00948,,,,,
88.354,1.35308,293.137,0.061,0.00266,,,,,
88.374,-0.455559,293.965,0.129148,0.00442,,,,,
88.395,-2.64644,294.403,0.18135,-0.00113,,,,,
88.416,-4.97206,294.486,0.259212,-0.00435,,,,,
88.437,-5.74341,294.706,0.274503,-0.0408,,,,,
88.458,-7.78359,295.199,0.356063,0.0744,,,,,
88.479,-8.06308,295.509,0.362413,0.0347,,,,,
88.499,-7.35374,295.371,0.291698,-0.0712,,,,,
88.52,-8.69906,295.377,0.313413,-0.0428,,,,,
88.541,-10.9905,295.983,0.410975,-0.00506,,,,,
88.562,-9.10612,296.069,0.361678,0.00563,,,,,
88.583,-9.16512,296.275,0.380005,0.000655,,,,,
88.604,-8.36182,296.246,0.334164,-0.0147,,,,,
88.624,-7.5087,295.92,0.268741,0.0198,,,,,
88.645,-9.6566,296.243,0.334217,-0.0305,,,,,
88.687,-6.44131,295.733,0.208933,0.100836,,,,,
88.708,-5.90556,295.799,0.19607,-0.25129,,,,,
88.749,-2.99612,295.245,0.119583,0.0891,,,,,
88.77,-2.06991,295.169,0.092,0.422707,,,,,
88.791,-0.191048,294.41,0.0502,-0.197795,,,,,
88.812,0.750708,293.206,0.0146,-0.432054,,,,,
88.833,1.61437,293.154,0.0174,0.0515,,,,,
88.854,1.56045,293.057,0.0159,0.164974,,,,,
88.874,1.35114,292.305,0.00336,-0.573177,,,,,
88.895,1.20591,291.306,-0.000529,0.156448,,,,,
88.916,0.903432,290.888,0.000347,0.0957,,,,,
88.937,0.161932,290.657,-0.000696,0.120654,,,,,
88.958,-3.32529,289.377,0.00108,-0.0575,,,,,
88.979,-0.50253,287.726,-0.00168,-0.382945,,,,,
89.0,3.89381,285.988,-0.00521,-0.0149,,,,,
89.02,4.34548,286.12,-0.00801,-0.0363,,,,,
89.041,3.92695,285.235,-0.00527,0.0231,,,,,
89.062,1.83778,286.037,-0.00229,-0.0268,,,,,
89.083,2.9205,286.386,-0.00443,0.00399,,,,,
89.104,0.570639,286.495,0.000962,0.00482,,,,,
89.125,2.26705,287.607,-0.00468,0.00262,,,,,
89.145,1.2678,287.193,-0.00533,-0.00435,,,,,
89.166,1.90676,287.682,-0.00393,-0.00521,,,,,
89.187,1.96092,287.832,-0.00207,-0.00202,,,,,
89.208,0.419071,287.75,0.00206,0.00351,,,,,
89.229,1.28892,287.454,-0.00326,0.0116,,,,,
89.25,-0.491802,287.814,-0.00355,0.000509,,,,,
89.27,2.65861,288.075,-0.00468,0.0148,,,,,
89.291,2.46718,287.804,-0.00158,-0.00893,,,,,
89.312,6.29566,287.183,-0.00311,0.053,,,,,
89.333,2.40019,287.69,-0.00179,-0.0372,,,,,
89.354,2.08386,288.023,0.000969,-0.0839,,,,,
89.374,-0.648623,290.329,0.0274,-0.100863,,,,,
89.395,-0.661526,292.341,0.0457,-0.0618,,,,,
89.416,-1.22205,293.269,0.0527,0.312721,,,,,
89.479,-6.1868,294.981,0.176742,0.285283,,,,,
89.499,-6.7504,295.407,0.222481,-0.260852,,,,,
89.52,-4.06718,295.609,0.206942,-0.027,,,,,
89.541,-7.66561,296.408,0.249773,-0.445773,,,,,
89.562,-8.64912,296.642,0.283476,0.435812,,,,,
89.583,-8.58237,296.74,0.26719,0.39365,,,,,
89.645,-10.8603,296.799,0.254783,0.284588,,,,,
89.687,-9.2254,296.592,0.22909,0.332999,,,,,
89.708,-6.60101,296.466,0.167127,-0.567113,,,,,
89.729,-6.9319,296.427,0.170541,-0.27756,,,,,
89.749,-3.50704,296.441,0.101508,0.113458,,,,,
89.77,-1.37547,296.062,0.046,-0.266998,,,,,
89.791,0.299905,295.505,0.0126,0.270318,,,,,
89.812,1.82335,295.117,-0.0071,0.185992,,,,,
89.833,0.702231,294.315,-0.00505,0.272896,,,,,
89.854,-0.0854,293.076,-0.00062,0.0306,,,,,
89.874,-2.91077,292.172,0.00431,0.148669,,,,,
89.895,1.24732,289.911,-0.00131,-0.479428,,,,,
89.916,1.11259,288.549,0.00395,-0.252607,,,,,
89.958,1.83715,288.885,0.0045,0.116306,,,,,
89.979,2.23885,289.078,-0.00144,-0.0101,,,,,
90.0,0.927926,288.854,0.00439,0.0577,,,,,
90.02,3.23726,289.592,0.000467,-0.0308,,,,,
90.041,2.06987,289.387,0.00185,-0.0301,,,,,
90.062,0.666847,290.195,0.0218,0.0181,,,,,
90.083,1.19161,291.187,0.0135,0.0531,,,,,
90.104,-0.308402,291.516,0.0189,0.0075,,,,,
90.125,1.42407,291.959,0.0122,0.0231,,,,,
90.145,1.67323,292.246,0.00217,-0.0163,,,,,
90.166,1.11779,292.426,0.00652,0.00113,,,,,
90.187,0.968067,292.549,0.0196,-0.00491,,,,,
90.208,1.12808,292.806,0.0196,-0.0116,,,,,
90.229,1.09514,292.778,0.00754,0.0226,,,,,
90.25,0.896203,292.903,0.0133,-0.00912,,,,,
90.27,1.38406,293.081,0.00321,0.00217,,,,,
90.291,2.25729,292.958,0.00224,-0.0123,,,,,
90.312,2.66881,292.747,-0.000421,-0.00152,,,,,
90.333,1.87121,292.569,-0.00148,-0.0155,,,,,
90.354,2.27854,291.79,-0.00188,-0.0842,,,,,
90.395,-1.3284,295.222,0.0625,0.47823,,,,,
90.416,-3.40584,295.647,0.105965,-0.213837,,,,,
90.437,-4.56217,295.811,0.106257,0.0648,,,,,
90.458,-6.15174,296.202,0.144128,-0.435956,,,,,
90.541,-8.45699,297.419,0.257987,-0.412942,,,,,
90.562,-7.29775,297.634,0.229224,0.353679,,,,,
90.624,-0.92826,297.932,0.166368,0.619512,,,,,
90.666,-1.58877,297.901,0.157225,-0.551755,,,,,
90.687,-2.41279,298.128,0.125842,0.519866,,,,,
90.749,-0.22735,297.446,0.046,-0.055,,,,,
90.77,-0.645246,297.185,0.026,-0.420789,,,,,
90.791,0.291869,296.544,0.00688,0.170335,,,,,
90.812,1.0511,295.511,-0.00398,-0.0991,,,,,
90.833,2.11322,294.873,-0.0112,-0.157991,,,,,
90.854,1.47592,294.639,-0.0113,-0.014,,,,,
90.874,1.29562,294.534,-0.0107,0.0759,,,,,
90.895,2.30122,294.1,-0.0118,0.085,,,,,
90.916,6.11124,292.104,-0.0163,-0.153885,,,,,
90.979,7.37668,290.195,0.0223,0.0163,,,,,
91.02,-6.82302,289.772,-0.0182,0.00644,,,,,
91.083,12.7793,288.446,0.0119,-0.0125,,,,,
91.104,-4.54802,287.947,-0.0217,-0.00659,,,,,
91.125,2.95452,287.296,0.012,-0.0189,,,,,
91.395,0.544514,294.13,0.0431,-0.0249,,,,,
91.416,-1.43614,295.815,0.0773,0.00522,,,,,
91.437,-2.00026,296.925,0.0957,0.137893,,,,,
91.458,-1.73714,298.304,0.118963,-0.046,,,,,
91.479,-1.80103,299.407,0.0983,-0.000352,,,,,
91.499,-0.974854,301.02,0.149905,0.605039,,,,,
91.52,-0.510686,302.382,0.146203,0.494645,,,,,
91.541,-0.628027,303.268,0.166531,-0.0691,,,,,
91.562,0.581855,304.139,0.160931,-0.0886,,,,,
91.583,1.40476,304.502,0.142042,0.14162,,,,,
91.604,0.248565,305.07,0.203732,-0.00796,,,,,
91.624,0.388057,305.048,0.252441,-0.189268,,,,,
91.645,-1.45983,305.104,0.212121,0.425523,,,,,
91.666,-1.55887,305.029,0.219445,0.233614,,,,,
91.687,-1.37902,305.711,0.185943,0.127385,,,,,
91.708,-1.33485,305.622,0.161773,0.144852,,,,,
91.749,-0.497443,303.531,0.0944,-0.326117,,,,,
91.791,-0.104661,302.335,0.0226,0.168685,,,,,
91.812,1.28129,300.726,0.0086,0.451049,,,,,
91.833,1.7306,299.844,0.0182,0.190934,,,,,
91.854,0.400215,298.629,0.00168,-0.513117,,,,,
91.874,-0.0258,296.915,-0.000209,-0.300758,,,,,
91.958,1.77582,292.148,-0.00213,0.324603,,,,,
91.979,3.74106,291.816,-0.0037,0.00853,,,,,
92.0,0.830263,290.393,-0.00166,0.0895,,,,,
92.02,1.56402,289.694,-0.00344,0.00589,,,,,
92.041,-0.823628,289.109,0.000208,-0.0107,,,,,
92.062,0.294006,288.52,-0.000566,0.0191,,,,,
92.083,6.46037,288.005,0.00599,0.0164,,,,,
92.104,2.7682,288.218,-0.00389,0.0446,,,,,
92.125,2.32436,288.302,-0.00316,0.0235,,,,,
92.145,2.9059,288.273,-0.00407,-0.0563,,,,,
92.166,2.87463,288.672,-0.00373,-0.0216,,,,,
92.187,1.39023,289.679,-0.00511,-0.0248,,,,,
92.208,1.27123,289.729,-0.00706,0.0135,,,,,
92.25,0.179884,291.106,-0.0108,-0.00803,,,,,
92.333,2.9361,290.765,-0.00291,-0.0212,,,,,
92.354,1.13269,291.547,0.00189,-0.04,,,,,
92.374,1.03167,292.867,0.0153,0.583008,,,,,
92.416,-0.941896,296.607,0.0785,0.456376,,,,,
